build_id,gh_project_name,label,group
195653193,ReactiveX/RxJava,1,ReactiveX/RxJava
195652991,ReactiveX/RxJava,1,ReactiveX/RxJava
195653018,ReactiveX/RxJava,1,ReactiveX/RxJava
195653112,ReactiveX/RxJava,1,ReactiveX/RxJava
195652932,ReactiveX/RxJava,1,ReactiveX/RxJava
195652969,ReactiveX/RxJava,1,ReactiveX/RxJava
195653068,ReactiveX/RxJava,1,ReactiveX/RxJava
195653709,ReactiveX/RxJava,1,ReactiveX/RxJava
195653949,ReactiveX/RxJava,1,ReactiveX/RxJava
195653692,ReactiveX/RxJava,1,ReactiveX/RxJava
195653494,ReactiveX/RxJava,1,ReactiveX/RxJava
195653917,ReactiveX/RxJava,1,ReactiveX/RxJava
195653885,ReactiveX/RxJava,1,ReactiveX/RxJava
195653839,ReactiveX/RxJava,1,ReactiveX/RxJava
195653473,ReactiveX/RxJava,1,ReactiveX/RxJava
195653474,ReactiveX/RxJava,1,ReactiveX/RxJava
195653830,ReactiveX/RxJava,1,ReactiveX/RxJava
195653785,ReactiveX/RxJava,1,ReactiveX/RxJava
195653766,ReactiveX/RxJava,1,ReactiveX/RxJava
195653514,ReactiveX/RxJava,1,ReactiveX/RxJava
195653738,ReactiveX/RxJava,1,ReactiveX/RxJava
195653723,ReactiveX/RxJava,1,ReactiveX/RxJava
195653827,ReactiveX/RxJava,1,ReactiveX/RxJava
195653876,ReactiveX/RxJava,1,ReactiveX/RxJava
195653789,ReactiveX/RxJava,1,ReactiveX/RxJava
195653931,ReactiveX/RxJava,1,ReactiveX/RxJava
195653731,ReactiveX/RxJava,1,ReactiveX/RxJava
195653667,ReactiveX/RxJava,1,ReactiveX/RxJava
195653727,ReactiveX/RxJava,1,ReactiveX/RxJava
195653739,ReactiveX/RxJava,1,ReactiveX/RxJava
195653777,ReactiveX/RxJava,1,ReactiveX/RxJava
195653928,ReactiveX/RxJava,1,ReactiveX/RxJava
195653787,ReactiveX/RxJava,1,ReactiveX/RxJava
195653921,ReactiveX/RxJava,1,ReactiveX/RxJava
195653774,ReactiveX/RxJava,1,ReactiveX/RxJava
195653467,ReactiveX/RxJava,1,ReactiveX/RxJava
195653702,ReactiveX/RxJava,1,ReactiveX/RxJava
195653581,ReactiveX/RxJava,1,ReactiveX/RxJava
195653784,ReactiveX/RxJava,1,ReactiveX/RxJava
195654521,ReactiveX/RxJava,1,ReactiveX/RxJava
195654691,ReactiveX/RxJava,1,ReactiveX/RxJava
195654296,ReactiveX/RxJava,1,ReactiveX/RxJava
195654572,ReactiveX/RxJava,1,ReactiveX/RxJava
195654523,ReactiveX/RxJava,1,ReactiveX/RxJava
195654471,ReactiveX/RxJava,1,ReactiveX/RxJava
195654275,ReactiveX/RxJava,1,ReactiveX/RxJava
195654430,ReactiveX/RxJava,1,ReactiveX/RxJava
195654688,ReactiveX/RxJava,1,ReactiveX/RxJava
195654648,ReactiveX/RxJava,1,ReactiveX/RxJava
205496193,mockito/mockito,1,mockito/mockito
205496189,mockito/mockito,1,mockito/mockito
205495762,mockito/mockito,1,mockito/mockito
205495759,mockito/mockito,1,mockito/mockito
205495757,mockito/mockito,1,mockito/mockito
205495753,mockito/mockito,1,mockito/mockito
205495752,mockito/mockito,1,mockito/mockito
205495750,mockito/mockito,1,mockito/mockito
205495749,mockito/mockito,1,mockito/mockito
205495747,mockito/mockito,1,mockito/mockito
205495744,mockito/mockito,1,mockito/mockito
205495746,mockito/mockito,1,mockito/mockito
205495743,mockito/mockito,1,mockito/mockito
205495740,mockito/mockito,1,mockito/mockito
204067066,mockito/mockito,1,mockito/mockito
202286508,mockito/mockito,1,mockito/mockito
201656291,mockito/mockito,1,mockito/mockito
201656285,mockito/mockito,1,mockito/mockito
201645126,mockito/mockito,1,mockito/mockito
201643170,mockito/mockito,1,mockito/mockito
201643168,mockito/mockito,1,mockito/mockito
201505771,mockito/mockito,1,mockito/mockito
200168764,mockito/mockito,1,mockito/mockito
200168756,mockito/mockito,1,mockito/mockito
199834678,mockito/mockito,1,mockito/mockito
199834613,mockito/mockito,1,mockito/mockito
199731122,mockito/mockito,1,mockito/mockito
199375561,mockito/mockito,1,mockito/mockito
199171180,mockito/mockito,1,mockito/mockito
199171158,mockito/mockito,1,mockito/mockito
199170551,mockito/mockito,1,mockito/mockito
199170549,mockito/mockito,1,mockito/mockito
198121233,mockito/mockito,1,mockito/mockito
196247463,mockito/mockito,1,mockito/mockito
196247462,mockito/mockito,1,mockito/mockito
196247455,mockito/mockito,1,mockito/mockito
196247454,mockito/mockito,1,mockito/mockito
196247451,mockito/mockito,1,mockito/mockito
196247450,mockito/mockito,1,mockito/mockito
196247447,mockito/mockito,1,mockito/mockito
196247444,mockito/mockito,1,mockito/mockito
196247443,mockito/mockito,1,mockito/mockito
196247442,mockito/mockito,1,mockito/mockito
196247484,mockito/mockito,1,mockito/mockito
196247918,mockito/mockito,1,mockito/mockito
196247801,mockito/mockito,1,mockito/mockito
196247775,mockito/mockito,1,mockito/mockito
196247618,mockito/mockito,1,mockito/mockito
196247791,mockito/mockito,1,mockito/mockito
196247546,mockito/mockito,1,mockito/mockito
196247863,mockito/mockito,1,mockito/mockito
196247899,mockito/mockito,1,mockito/mockito
196247701,mockito/mockito,1,mockito/mockito
196247929,mockito/mockito,1,mockito/mockito
196247725,mockito/mockito,1,mockito/mockito
196247772,mockito/mockito,1,mockito/mockito
196247840,mockito/mockito,1,mockito/mockito
196247764,mockito/mockito,1,mockito/mockito
196247920,mockito/mockito,1,mockito/mockito
196247862,mockito/mockito,1,mockito/mockito
196247661,mockito/mockito,1,mockito/mockito
196247574,mockito/mockito,1,mockito/mockito
196247635,mockito/mockito,1,mockito/mockito
196247946,mockito/mockito,1,mockito/mockito
196247561,mockito/mockito,1,mockito/mockito
196247935,mockito/mockito,1,mockito/mockito
196247707,mockito/mockito,1,mockito/mockito
196247664,mockito/mockito,1,mockito/mockito
196247888,mockito/mockito,1,mockito/mockito
196247887,mockito/mockito,1,mockito/mockito
196247776,mockito/mockito,1,mockito/mockito
196247579,mockito/mockito,1,mockito/mockito
196247674,mockito/mockito,1,mockito/mockito
196247814,mockito/mockito,1,mockito/mockito
196247513,mockito/mockito,1,mockito/mockito
196247954,mockito/mockito,1,mockito/mockito
196247812,mockito/mockito,1,mockito/mockito
196247982,mockito/mockito,1,mockito/mockito
196247519,mockito/mockito,1,mockito/mockito
196247932,mockito/mockito,1,mockito/mockito
196247576,mockito/mockito,1,mockito/mockito
196247630,mockito/mockito,1,mockito/mockito
196247826,mockito/mockito,1,mockito/mockito
196247769,mockito/mockito,1,mockito/mockito
196247945,mockito/mockito,1,mockito/mockito
196247649,mockito/mockito,1,mockito/mockito
196247804,mockito/mockito,1,mockito/mockito
196247708,mockito/mockito,1,mockito/mockito
196247511,mockito/mockito,1,mockito/mockito
196247878,mockito/mockito,1,mockito/mockito
196247844,mockito/mockito,1,mockito/mockito
196247591,mockito/mockito,1,mockito/mockito
196247778,mockito/mockito,1,mockito/mockito
196247633,mockito/mockito,1,mockito/mockito
196247570,mockito/mockito,1,mockito/mockito
196247765,mockito/mockito,1,mockito/mockito
196247839,mockito/mockito,1,mockito/mockito
196247491,mockito/mockito,1,mockito/mockito
196247534,mockito/mockito,1,mockito/mockito
196247889,mockito/mockito,1,mockito/mockito
196247975,mockito/mockito,1,mockito/mockito
196247757,mockito/mockito,1,mockito/mockito
196247711,mockito/mockito,1,mockito/mockito
196247727,mockito/mockito,1,mockito/mockito
196247599,mockito/mockito,1,mockito/mockito
196247740,mockito/mockito,1,mockito/mockito
196247774,mockito/mockito,1,mockito/mockito
196247659,mockito/mockito,1,mockito/mockito
196247756,mockito/mockito,1,mockito/mockito
196247787,mockito/mockito,1,mockito/mockito
196247553,mockito/mockito,1,mockito/mockito
196247956,mockito/mockito,1,mockito/mockito
196247855,mockito/mockito,1,mockito/mockito
196247952,mockito/mockito,1,mockito/mockito
224850975,FasterXML/jackson-databind,1,FasterXML/jackson-databind
224599537,FasterXML/jackson-databind,1,FasterXML/jackson-databind
224495095,FasterXML/jackson-databind,0,FasterXML/jackson-databind
224480367,FasterXML/jackson-databind,0,FasterXML/jackson-databind
224473805,FasterXML/jackson-databind,1,FasterXML/jackson-databind
224046521,FasterXML/jackson-databind,1,FasterXML/jackson-databind
223247316,FasterXML/jackson-databind,1,FasterXML/jackson-databind
222707583,FasterXML/jackson-databind,1,FasterXML/jackson-databind
222105847,FasterXML/jackson-databind,1,FasterXML/jackson-databind
222031235,FasterXML/jackson-databind,1,FasterXML/jackson-databind
221575723,FasterXML/jackson-databind,1,FasterXML/jackson-databind
221450321,FasterXML/jackson-databind,1,FasterXML/jackson-databind
220069313,FasterXML/jackson-databind,0,FasterXML/jackson-databind
220068492,FasterXML/jackson-databind,1,FasterXML/jackson-databind
220060259,FasterXML/jackson-databind,1,FasterXML/jackson-databind
217700509,FasterXML/jackson-databind,1,FasterXML/jackson-databind
217700459,FasterXML/jackson-databind,1,FasterXML/jackson-databind
217555101,FasterXML/jackson-databind,1,FasterXML/jackson-databind
217544401,FasterXML/jackson-databind,1,FasterXML/jackson-databind
216014615,FasterXML/jackson-databind,1,FasterXML/jackson-databind
215451463,FasterXML/jackson-databind,1,FasterXML/jackson-databind
214767212,FasterXML/jackson-databind,0,FasterXML/jackson-databind
214765926,FasterXML/jackson-databind,0,FasterXML/jackson-databind
214765859,FasterXML/jackson-databind,0,FasterXML/jackson-databind
214765334,FasterXML/jackson-databind,0,FasterXML/jackson-databind
214509193,FasterXML/jackson-databind,0,FasterXML/jackson-databind
214496637,FasterXML/jackson-databind,0,FasterXML/jackson-databind
214489461,FasterXML/jackson-databind,0,FasterXML/jackson-databind
214477126,FasterXML/jackson-databind,0,FasterXML/jackson-databind
214474419,FasterXML/jackson-databind,0,FasterXML/jackson-databind
214450151,FasterXML/jackson-databind,1,FasterXML/jackson-databind
214309859,FasterXML/jackson-databind,0,FasterXML/jackson-databind
214257709,FasterXML/jackson-databind,0,FasterXML/jackson-databind
214255667,FasterXML/jackson-databind,1,FasterXML/jackson-databind
214213179,FasterXML/jackson-databind,1,FasterXML/jackson-databind
213738883,FasterXML/jackson-databind,1,FasterXML/jackson-databind
211110584,FasterXML/jackson-databind,0,FasterXML/jackson-databind
211110563,FasterXML/jackson-databind,1,FasterXML/jackson-databind
211110290,FasterXML/jackson-databind,1,FasterXML/jackson-databind
211100159,FasterXML/jackson-databind,1,FasterXML/jackson-databind
211099974,FasterXML/jackson-databind,1,FasterXML/jackson-databind
211100354,FasterXML/jackson-databind,1,FasterXML/jackson-databind
211100266,FasterXML/jackson-databind,1,FasterXML/jackson-databind
211100327,FasterXML/jackson-databind,1,FasterXML/jackson-databind
211099911,FasterXML/jackson-databind,1,FasterXML/jackson-databind
211099916,FasterXML/jackson-databind,1,FasterXML/jackson-databind
211100270,FasterXML/jackson-databind,1,FasterXML/jackson-databind
211100236,FasterXML/jackson-databind,1,FasterXML/jackson-databind
211100092,FasterXML/jackson-databind,1,FasterXML/jackson-databind
211100315,FasterXML/jackson-databind,1,FasterXML/jackson-databind
211100145,FasterXML/jackson-databind,1,FasterXML/jackson-databind
211100054,FasterXML/jackson-databind,1,FasterXML/jackson-databind
211099989,FasterXML/jackson-databind,1,FasterXML/jackson-databind
211100329,FasterXML/jackson-databind,1,FasterXML/jackson-databind
211100136,FasterXML/jackson-databind,1,FasterXML/jackson-databind
211100147,FasterXML/jackson-databind,1,FasterXML/jackson-databind
211100164,FasterXML/jackson-databind,1,FasterXML/jackson-databind
211100287,FasterXML/jackson-databind,1,FasterXML/jackson-databind
211100009,FasterXML/jackson-databind,1,FasterXML/jackson-databind
211099961,FasterXML/jackson-databind,1,FasterXML/jackson-databind
211100309,FasterXML/jackson-databind,1,FasterXML/jackson-databind
211100126,FasterXML/jackson-databind,1,FasterXML/jackson-databind
211100087,FasterXML/jackson-databind,1,FasterXML/jackson-databind
211099889,FasterXML/jackson-databind,1,FasterXML/jackson-databind
211100294,FasterXML/jackson-databind,1,FasterXML/jackson-databind
211100207,FasterXML/jackson-databind,1,FasterXML/jackson-databind
211100228,FasterXML/jackson-databind,1,FasterXML/jackson-databind
211100024,FasterXML/jackson-databind,1,FasterXML/jackson-databind
211099928,FasterXML/jackson-databind,1,FasterXML/jackson-databind
211100383,FasterXML/jackson-databind,1,FasterXML/jackson-databind
211100089,FasterXML/jackson-databind,1,FasterXML/jackson-databind
243705878,apache/httpcomponents-core,1,apache/httpcomponents-core
243901513,apache/httpcomponents-core,1,apache/httpcomponents-core
243891741,apache/httpcomponents-core,1,apache/httpcomponents-core
243901359,apache/httpcomponents-core,1,apache/httpcomponents-core
243522027,apache/httpcomponents-core,1,apache/httpcomponents-core
244047638,apache/httpcomponents-core,1,apache/httpcomponents-core
256059236,apache/httpcomponents-core,1,apache/httpcomponents-core
256031070,apache/httpcomponents-core,1,apache/httpcomponents-core
255771564,apache/httpcomponents-core,1,apache/httpcomponents-core
255563713,apache/httpcomponents-core,1,apache/httpcomponents-core
255557461,apache/httpcomponents-core,1,apache/httpcomponents-core
254821657,apache/httpcomponents-core,1,apache/httpcomponents-core
254642111,apache/httpcomponents-core,1,apache/httpcomponents-core
254606056,apache/httpcomponents-core,1,apache/httpcomponents-core
254605289,apache/httpcomponents-core,1,apache/httpcomponents-core
254601570,apache/httpcomponents-core,1,apache/httpcomponents-core
254127780,apache/httpcomponents-core,1,apache/httpcomponents-core
254104940,apache/httpcomponents-core,1,apache/httpcomponents-core
254104271,apache/httpcomponents-core,1,apache/httpcomponents-core
254103560,apache/httpcomponents-core,1,apache/httpcomponents-core
252676645,apache/httpcomponents-core,1,apache/httpcomponents-core
252652515,apache/httpcomponents-core,1,apache/httpcomponents-core
252136683,apache/httpcomponents-core,1,apache/httpcomponents-core
248831048,apache/httpcomponents-core,1,apache/httpcomponents-core
248830400,apache/httpcomponents-core,1,apache/httpcomponents-core
248830167,apache/httpcomponents-core,1,apache/httpcomponents-core
248829884,apache/httpcomponents-core,1,apache/httpcomponents-core
248829432,apache/httpcomponents-core,1,apache/httpcomponents-core
248804816,apache/httpcomponents-core,1,apache/httpcomponents-core
248739509,apache/httpcomponents-core,1,apache/httpcomponents-core
248803003,apache/httpcomponents-core,1,apache/httpcomponents-core
248271433,apache/httpcomponents-core,1,apache/httpcomponents-core
248219107,apache/httpcomponents-core,1,apache/httpcomponents-core
248219100,apache/httpcomponents-core,1,apache/httpcomponents-core
247722196,apache/httpcomponents-core,1,apache/httpcomponents-core
243705167,apache/httpcomponents-core,1,apache/httpcomponents-core
243546192,apache/httpcomponents-core,1,apache/httpcomponents-core
243238647,apache/httpcomponents-core,1,apache/httpcomponents-core
243221542,apache/httpcomponents-core,1,apache/httpcomponents-core
243073994,apache/httpcomponents-core,1,apache/httpcomponents-core
243047193,apache/httpcomponents-core,1,apache/httpcomponents-core
242932699,apache/httpcomponents-core,1,apache/httpcomponents-core
241727244,apache/httpcomponents-core,1,apache/httpcomponents-core
241596721,apache/httpcomponents-core,1,apache/httpcomponents-core
241596680,apache/httpcomponents-core,1,apache/httpcomponents-core
241589884,apache/httpcomponents-core,1,apache/httpcomponents-core
241510587,apache/httpcomponents-core,1,apache/httpcomponents-core
241466356,apache/httpcomponents-core,1,apache/httpcomponents-core
241213535,apache/httpcomponents-core,1,apache/httpcomponents-core
239979765,apache/httpcomponents-core,1,apache/httpcomponents-core
239979759,apache/httpcomponents-core,1,apache/httpcomponents-core
239979737,apache/httpcomponents-core,1,apache/httpcomponents-core
239979609,apache/httpcomponents-core,1,apache/httpcomponents-core
239586441,apache/httpcomponents-core,1,apache/httpcomponents-core
236992947,apache/httpcomponents-core,1,apache/httpcomponents-core
228806365,apache/httpcomponents-core,1,apache/httpcomponents-core
228276110,apache/httpcomponents-core,1,apache/httpcomponents-core
228275517,apache/httpcomponents-core,1,apache/httpcomponents-core
227034987,apache/httpcomponents-core,1,apache/httpcomponents-core
227032459,apache/httpcomponents-core,1,apache/httpcomponents-core
226645497,apache/httpcomponents-core,1,apache/httpcomponents-core
226639789,apache/httpcomponents-core,1,apache/httpcomponents-core
226637287,apache/httpcomponents-core,1,apache/httpcomponents-core
226636651,apache/httpcomponents-core,1,apache/httpcomponents-core
224687754,apache/httpcomponents-core,1,apache/httpcomponents-core
223775211,apache/httpcomponents-core,1,apache/httpcomponents-core
223403719,apache/httpcomponents-core,1,apache/httpcomponents-core
222455079,apache/httpcomponents-core,1,apache/httpcomponents-core
221381402,apache/httpcomponents-core,1,apache/httpcomponents-core
